mint,state,size_sol,entry_price,exit_price,exit_reason,gross_pnl_sol,fees_sol,net_pnl_sol,pnl_pct,mfe_pct,mae_pct,hold_ms,exit_trigger_to_confirm_ms,entry_soft_score,high_volatility,feed_source,venue,slippage_sol,mode,relaxed_risk,relaxed_reasons_json,opened_at,closed_at,entry_tx,exit_tx
8pShZd28jTAzes61tunNrTvU5K5TXVogdHqVbr26pump,CLOSED,0.03,3.299422219811061e-7,3.9698034133726027e-7,TAKE_PROFIT_1,0.00609544170675977,0.0005805629831276756,0.005514878723632094,18.38292907877365,20.318139022532574,0,775,,85,0,,,0.0000305629831276755,dry-run,0,,2026-09-22T19:52:39.784Z,2026-09-22T19:52:40.559Z,,
HbghCNGiQtcRjsmtC3K7fXGdynyYDMxAetFiEQDX5udq,CLOSED,0.03,3.313860841155319e-7,2.6854788654188426e-7,STOP_LOSS,-0.005688669553644281,0.0005729869254366304,-0.006261656479080911,-20.87218826360304,0.9434698157371811,-18.962231845480936,991,,85,0,,,0.00002298692543663031,dry-run,0,,2026-09-22T19:53:26.588Z,2026-09-22T19:53:27.579Z,,
ELcv3u2dPVXRB72u76kX84SVp9zUfA7nGQCmd8B9x7bH,CLOSED,0.015,3.2578954819719674e-7,2.5148230174722405e-7,STOP_LOSS,-0.0034212536986451465,0.0004806368424393297,-0.003901890541084476,-26.01260360722984,3.0583667822626914,-22.80835799096764,631,,85,0,,,0.000005636842439329705,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T19:55:21.507Z,2026-09-22T19:55:22.138Z,,
3HsZLaUh4aS46Zm8JD6M9iujZqudR7KKUprxJ4T1pump,CLOSED,0.015,3.2578953204446595e-7,3.9620350185901953e-7,TAKE_PROFIT_1,0.0032419996449552756,0.0004827641871414276,0.002759235457813848,18.39490305209232,21.613330966368498,-4.949028122736268,5786,,85,0,,,0.000007764187141427633,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T19:56:02.877Z,2026-09-22T19:56:08.663Z,,
FKkkrFPX9VivHd8biw4Y12wkCQJPpEW2ZTfa99AJpump,CLOSED,0.03,3.2578953276462056e-7,3.426260965145985e-7,TRAILING_STOP,0.001550377963997589,0.0005776885865694572,0.0009726893774281317,3.242297924760439,14.403510606666872,-11.877272585549392,95034,,85,0,,,0.000027688586569457126,dry-run,0,,2026-09-22T20:02:21.044Z,2026-09-22T20:03:56.078Z,,
9DvtnrMoGWwGpBQUqMWhTxxtRjsuuBPE6Uu9ZNn5pump,CLOSED,0.03,3.034080111534601e-7,3.5492960458706695e-7,TAKE_PROFIT_1,0.005094288041809269,0.0005812986814227759,0.0045129893603864935,15.04329786795498,16.98096013936423,0,1795,,85,0,laserstream,pumpswap,0.000031298681422775856,dry-run,0,,2026-09-22T20:06:27.710Z,2026-09-22T20:06:29.505Z,,
6kzJiXtePTDFL3bfTGUUdZzurZEtoWCtnRiWJ7ynpump,CLOSED,0.03,2.980451661735262e-7,3.889091774926666e-7,TAKE_PROFIT_1,0.009145997482767902,0.0005846165668567388,0.008561380915911163,28.537936386370543,30.48665827589302,0,1318,,85,0,laserstream,pumpswap,0.00003461656685673874,dry-run,0,,2026-09-22T20:09:16.276Z,2026-09-22T20:09:17.594Z,,
8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,CLOSED,0.03,3.472604530093438e-7,4.3799475724560977e-7,TAKE_PROFIT_1,0.007838580821682959,0.0005808834125559071,0.007257697409127052,24.192324697090175,26.128602738943208,-12.456477785325632,21258,,85,0,,,0.00003088341255590705,dry-run,0,,2026-09-22T20:14:53.539Z,2026-09-22T20:15:14.797Z,,
CjV6L6iK6ntv2qXr5VvCzjaPiM8eNBG4wwgkPdKepump,CLOSED,0.03,3.3926175108580606e-7,4.205909353962178e-7,TAKE_PROFIT_1,0.007191720025919628,0.0005808478591509197,0.0066108721667687085,22.036240555895695,23.972400086398768,0,2075,,85,0,,,0.00003084785915091965,dry-run,0,,2026-09-22T20:18:16.328Z,2026-09-22T20:18:18.403Z,,
A7fpFDc3urDpeLNASXZcshSWaHnbfLeH9M6f9ho2pump,CLOSED,0.015,3.2578953485741906e-7,2.432749367455369e-7,STOP_LOSS,-0.003799136679512794,0.00048052936352365773,-0.004279666043036452,-28.531106953576348,10.632459486314879,-25.32757786341862,13085,,85,0,,,0.000005529363523657722,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T20:20:23.903Z,2026-09-22T20:20:36.988Z,,
FDaJxBqw1fDhwPQTn8XU3bKH8sXXRe8o5kzC3CdUAv7X,CLOSED,0.03,3.224759008539153e-7,3.7468641602709536e-7,TAKE_PROFIT_1,0.004857155065069362,0.0005800825605174207,0.004277072504551942,14.256908348506473,16.190516883564552,-12.517271142624594,5243,,72,0,,,0.00003008256051742062,dry-run,0,,2026-09-22T20:22:03.796Z,2026-09-22T20:22:09.039Z,,
8jZD2UNc73YUY2nbXKgTMxtex56mdaxjn6SydirWpump,CLOSED,0.03,3.371656733998251e-7,4.0444922108922346e-7,TAKE_PROFIT_1,0.005986690193957919,0.0005801241224730602,0.0054065660714848595,18.021886904949532,19.95563397985973,0,14104,,85,0,,,0.00003012412247306022,dry-run,0,,2026-09-22T20:33:19.824Z,2026-09-22T20:33:33.928Z,,
FAE2XaE1WcfiBNjSdHeyuD369fZmwdeuy18BhqckU59Y,CLOSED,0.03,3.4408627925354074e-7,2.6909302379062187e-7,STOP_LOSS,-0.006538469562832516,0.0005720315669946483,-0.007110501129827164,-23.70167043275721,0,-21.79489854277506,1111,,85,0,,,0.000022031566994648172,dry-run,0,,2026-09-22T20:34:21.848Z,2026-09-22T20:34:22.959Z,,
3rCRwgfxcyn3tpEdAyZHAzLVZsPgm9o83AyK5WW9pump,CLOSED,0.03,4.796584618979247e-7,4.001818285201768e-7,STOP_LOSS,-0.004970826516638909,0.0005690216594452064,-0.005539848176084115,-18.46616058694705,0.7025461945460385,-16.569421722129697,786,,85,0,laserstream,pumpswap,0.000019021659445206337,dry-run,0,,2026-09-22T20:34:25.178Z,2026-09-22T20:34:25.964Z,,
AXEdbYue26ZbGPUKfVDGvQ5ienwJB9twUjmrDrwapump,CLOSED,0.03,3.432765863566643e-7,2.6555891143737644e-7,STOP_LOSS,-0.006791987395132668,0.0005719183065790343,-0.007363905701711702,-24.546352339039007,4.818548141789174,-22.639957983775567,5025,,85,0,,,0.000021918306579034274,dry-run,0,,2026-09-22T20:37:20.546Z,2026-09-22T20:37:25.571Z,,
HzqF5dzr5tRHrhbNxYtjkCUM17AX7QAdQzwykPUTpump,CLOSED,0.03,3.573966290090841e-7,4.3189707957536035e-7,TAKE_PROFIT_1,0.006253594285948003,0.0005793437671125387,0.005674250518835464,18.914168396118214,20.845314286493345,0,1906,,85,0,,,0.000029343767112538666,dry-run,0,,2026-09-22T20:48:59.086Z,2026-09-22T20:49:00.992Z,,
H9JwarQSuFk4q6ekuMpig4CkJyv7NtSRQ8BbCsmapump,CLOSED,0.03,3.2578953971483813e-7,2.7030887393580907e-7,STOP_LOSS,-0.00510888095065216,0.0005735460492333346,-0.005682426999885495,-18.941423332951647,4.167827277020593,-17.02960316884053,32510,,85,0,,,0.00002354604923333456,dry-run,0,,2026-09-22T20:58:10.275Z,2026-09-22T20:58:42.785Z,,
32pFqskrtbVx35HnnxhoSaYWrE2KLLWQrtLQwWFFpump,CLOSED,0.03,2.612555976145176e-7,2.1742354006983024e-7,STOP_LOSS,-0.0050332384773659295,0.0005767124404746399,-0.00560995091784057,-18.6998363928019,9.350239122038133,-16.777461591219765,2313,,85,0,laserstream,pumpswap,0.000026712440474639816,dry-run,0,,2026-09-22T21:00:06.107Z,2026-09-22T21:00:08.420Z,,
EEjDh8SzNWxGVa8EpqNs71iRbTULf849V73kPhy7KwBa,CLOSED,0.03,3.0696344951021766e-7,2.6081732123435305e-7,STOP_LOSS,-0.0045099305812624346,0.0005747120107027486,-0.005084642591965183,-16.948808639883943,4.207611581281815,-15.033101937541455,8348,,85,0,,,0.000024712010702748607,dry-run,0,,2026-09-22T21:09:57.915Z,2026-09-22T21:10:06.263Z,,
CFt8oAztoQa7FWJKCScn6dDV48bY69pUZFuU6UVapump,CLOSED,0.03,3.38725980803069e-7,7.26878554868858e-8,EMERGENCY_EXIT,-0.023562242673453596,0.0005645364581098203,-0.024126779131563417,-80.4225971052114,8.075247654997183,-78.54080891151199,5750,,80,0,,,0.000014536458109820206,dry-run,0,,2026-09-22T21:11:37.066Z,2026-09-22T21:11:42.816Z,,
9YZZuFYNCBqKoxyqpGnxiTAeaKyMeWNs98bpTk67qvVq,CLOSED,0.03,2.963049934841147e-7,3.8080362237504155e-7,TAKE_PROFIT_1,0.008555235053315789,0.0005842812459113664,0.007970953807404422,26.56984602468141,28.517450177719294,-7.74418281333244,17512,,85,0,,,0.000034281245911366376,dry-run,0,,2026-09-22T21:16:53.175Z,2026-09-22T21:17:10.687Z,,
5YEU9Dkm5zaf3Wp4TY57KENxGj9KBsafqdhJsUjipump,CLOSED,0.03,3.378829321538552e-7,2.583663744563828e-7,STOP_LOSS,-0.007060127943479356,0.0005719636892316967,-0.0076320916327110525,-25.440305442370175,5.509568843674647,-23.53375981159785,6688,,61,0,,,0.000021963689231696645,dry-run,0,,2026-09-22T21:20:17.104Z,2026-09-22T21:20:23.792Z,,
8GZ1tKKDFKbKThHkGuSHPA99ofqLsLQa7VDMk8ezpump,CLOSED,0.015,3.2578953076365393e-7,3.1236819595411687e-7,TRAILING_STOP,-0.0006179450323991691,0.0004814773280056491,-0.0010994223604048183,-7.3294824026987895,12.38231747055468,-4.11963354932779,985,,85,0,,,0.000006477328005649067,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T21:21:20.327Z,2026-09-22T21:21:21.312Z,,
BLUQaFw8FbM5odfxBDudz1quYAcsprZ4eUQM3gMdm5BM,CLOSED,0.015,3.257895395698405e-7,2.7590809487352026e-7,STOP_LOSS,-0.002296641173417433,0.0004809642248201407,-0.002777605398237574,-18.517369321583825,2.267979316810403,-15.310941156116217,9639,,85,0,,,0.000005964224820140702,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T21:24:09.279Z,2026-09-22T21:24:18.918Z,,
DJfLWrWqZR8jPkspkDqwFDcv7VucBjBr8mjVDccmpump,CLOSED,0.03,3.315073807041197e-7,3.8924836084322215e-7,TAKE_PROFIT_1,0.005225311727581531,0.0005798842148007004,0.0046454275127808305,15.484758375936103,17.417705758605116,0,1410,,85,0,,,0.000029884214800700278,dry-run,0,,2026-09-22T21:26:53.589Z,2026-09-22T21:26:54.999Z,,
HdVRDV4f5qcmGMK7Ag6gYHDwddcbuHLmuCUxCRDBsGti,CLOSED,0.015,3.3008364474298113e-7,3.903861834585092e-7,TAKE_PROFIT_1,0.0027403298986147504,0.00048253455399002677,0.0022577953446247237,15.051968964164825,18.268865990765015,0,1586,,85,0,,,0.000007534553990026763,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T21:28:29.975Z,2026-09-22T21:28:31.561Z,,
DTXUNHygJCQjjWsjYVNCZXK4Fk2Zqb2VP3pueqrMcXgs,CLOSED,0.015,3.4441949517023936e-7,2.1874588881776066e-7,STOP_LOSS,-0.005473279305387207,0.00047992046202562094,-0.005953199767412828,-39.687998449418856,0,-36.488528702581384,688,,85,0,,,0.000004920462025620966,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T21:34:06.072Z,2026-09-22T21:34:06.760Z,,
E9FASb6hdHBedGCiJ3KzzBmCirK1G8VfAHHBq2AKpump,CLOSED,0.03,3.649277964258025e-7,4.3731834356851636e-7,TAKE_PROFIT_1,0.005951085216176379,0.000578804837079479,0.0053722803790969,17.907601263656332,19.836950720587932,-11.173984461120952,5624,,70,0,,,0.000028804837079479013,dry-run,0,,2026-09-22T21:44:39.555Z,2026-09-22T21:44:45.179Z,,
7zwSAWJnALBJ71vwR45QQd2M2eZxscXcGDeB3QY4mint,CLOSED,0.03,2.99818611180182e-7,3.6830026275200324e-7,TAKE_PROFIT_1,0.006852308264212374,0.00058278698309994,0.006269521281112434,20.89840427037478,22.841027547374576,-14.905617239268262,39620,,63,0,,,0.00003278698309993991,dry-run,0,,2026-09-22T21:51:21.499Z,2026-09-22T21:52:01.119Z,,
E6QrLwNVLG11XvjBNdADiwRgcB3Vqnat6vjAahnSLfG4,CLOSED,0.03,3.3005042234797274e-7,3.3754995694841083e-7,TRAILING_STOP,0.0006816717167413278,0.0005769321351538399,0.00010473958158748787,0.34913193862495956,14.243726732212822,0,1673,,85,0,,,0.000026932135153839813,dry-run,0,,2026-09-22T21:54:07.989Z,2026-09-22T21:54:09.662Z,,
9e8RJq94ZHri9oaycHWyJMaP6uYZsdegdzNh6vvuu3hr,CLOSED,0.015,3.2578953098115034e-7,2.1738126919653872e-7,STOP_LOSS,-0.0049913326615251465,0.0004802037911760327,-0.005471536452701179,-36.47690968467453,0,-33.27555107683431,752,,85,0,,,0.000005203791176032687,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T21:57:20.518Z,2026-09-22T21:57:21.270Z,,
HCNwjgAj5Jz71AkMtr2g5sDveBEwESB1a3ma1kw9pump,CLOSED,0.03,3.430983639650968e-7,2.824211635230334e-7,STOP_LOSS,-0.00530552227712482,0.0005727602330397907,-0.0058782825101646105,-19.594275033882035,10.145016290610936,-17.685074257082736,6925,,85,0,,,0.00002276023303979065,dry-run,0,,2026-09-22T21:58:21.875Z,2026-09-22T21:58:28.800Z,,
BefGy834GQ8Jie5uv41GsXy2nz6uf2EtRFhpFkF3pump,CLOSED,0.03,3.1881168645721013e-7,1.2951482256981645e-7,EMERGENCY_EXIT,-0.017812728196160445,0.0005672447996631907,-0.018379972995823637,-61.26657665274545,6.188805700036138,-59.375760653868156,4327,,85,0,laserstream,pumpswap,0.00001724479966319065,dry-run,0,,2026-09-22T22:02:24.160Z,2026-09-22T22:02:28.487Z,,
8JptXZNNDdbnpfq5SzTnZV6tpFPza9wJmgAmomvPpump,CLOSED,0.03,2.983048219855307e-7,1.172572616593923e-7,EMERGENCY_EXIT,-0.018207640002707044,0.0005677301553102291,-0.018775370158017272,-62.5845671933909,0,-60.69213334235681,1852,,70,0,laserstream,pumpswap,0.000017730155310229085,dry-run,0,,2026-09-22T22:12:58.494Z,2026-09-22T22:13:00.346Z,,
As7SfJTWWiqxYwtbFcqQd2GT83k9Xr8X2G4ag4sEpump,CLOSED,0.03,3.279331303548037e-7,2.1055301544842837e-7,STOP_LOSS,-0.010738175320625017,0.000570336382958474,-0.01130851170358349,-37.69503901194497,0,-35.79391773541673,798,,85,0,,,0.000020336382958473946,dry-run,0,,2026-09-22T22:13:59.073Z,2026-09-22T22:13:59.871Z,,
DJMuhJue9mH5Z4igtEigiVi7QFZFheBUeVk7WrMeCgfT,CLOSED,0.03,3.3123286449591036e-7,2.7975841472849596e-7,STOP_LOSS,-0.004662078128547231,0.0005735910030933279,-0.005235669131640559,-17.452230438801863,0.13602580276144602,-15.540260428490768,15448,,85,0,laserstream,pumpswap,0.00002359100309332792,dry-run,0,,2026-09-22T22:29:00.559Z,2026-09-22T22:29:16.007Z,,
42oZyfUViDXhfgE814YPyfX4knaNMg9ntmTeZyirpump,CLOSED,0.03,3.2578953406476563e-7,3.8292092763417745e-7,TAKE_PROFIT_1,0.005260886639598527,0.0005801917208908128,0.004680694918707714,15.60231639569238,17.536288798661754,-2.5144476684210737,105039,,85,0,,,0.000030191720890812827,dry-run,0,,2026-09-22T22:40:12.029Z,2026-09-22T22:41:57.068Z,,
CXD6HQybwiJ36vbyPZiqZFaZ72iyGoJKr7SdZNmjpump,CLOSED,0.03,1.5989798393969116e-7,2.083113180804311e-7,TAKE_PROFIT_1,0.00908329166157593,0.0005991424055370968,0.008484149256038832,28.280497520129444,30.27763887191976,0,440,,85,0,laserstream,pumpswap,0.00004914240553709678,dry-run,0,,2026-09-22T23:02:04.506Z,2026-09-22T23:02:04.946Z,,
Gyj99AmGb3A39NCG6VXam8HMVWu38ZBsWhVXzz2upump,CLOSED,0.015,3.2578953422909617e-7,3.80182714433054e-7,TAKE_PROFIT_1,0.002504370513282439,0.00048250709434934037,0.0020218634189330983,13.47908945955399,16.695803421882914,-4.369380407023564,21988,,70,0,,,0.0000075070943493403635,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T23:04:21.042Z,2026-09-22T23:04:43.030Z,,
DbnHu8ZY1S7ymymbAvo3zpN3s5QRNNDXWqfNwHzNpump,CLOSED,0.015,3.401778504842105e-7,2.8367836512914215e-7,STOP_LOSS,-0.002491321169557929,0.00048076442351329155,-0.0029720855930712204,-19.813903953808136,9.328013687641029,-16.608807797052858,35919,,85,0,,,0.000005764423513291538,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T23:18:20.227Z,2026-09-22T23:18:56.146Z,,
5rKQpnQ8fAzVqqNbr6kBJZzjgY6j4cw9gNkxJ6TDpump,CLOSED,0.03,3.494347002603214e-7,2.9197472636624437e-7,STOP_LOSS,-0.004933108290442013,0.0005727400375432414,-0.005505848327985254,-18.35282775995085,4.246351450278844,-16.44369430147338,5666,,70,0,,,0.000022740037543241318,dry-run,0,,2026-09-22T23:21:07.584Z,2026-09-22T23:21:13.250Z,,
2YTnQkdXUv4WpGszQ6i9sPbcDEaLKkbVWt1cV4wYpump,CLOSED,0.03,3.3094578485059894e-7,3.8536279767112595e-7,TAKE_PROFIT_1,0.004932863506186624,0.0005797123538003037,0.00435315115238632,14.510503841287733,16.442878353955418,0,414,,85,0,,,0.000029712353800303747,dry-run,0,,2026-09-22T23:21:18.337Z,2026-09-22T23:21:18.751Z,,
zYiF3rA8aWYUuDek3Z3po9NF4V5UDky5nji7Wr6pump,CLOSED,0.03,3.257895391541807e-7,3.8202411372885355e-7,TAKE_PROFIT_1,0.0051783038879028905,0.0005801407948167215,0.004598163093086169,15.327210310287228,17.2610129596763,-3.0112493281863233,7860,,85,0,,,0.000030140794816721444,dry-run,0,,2026-09-22T23:22:38.938Z,2026-09-22T23:22:46.798Z,,
H5pXQ3n47xfirdt6vqme4QySrbKwG69SwBWo45N9CkLU,CLOSED,0.015,3.257895323344611e-7,3.8647310619812597e-7,TAKE_PROFIT_1,0.0027939928009120063,0.00048260739437666834,0.002311385406535338,15.409236043568919,18.626618672746705,-6.5369666668359985,21947,,85,0,,,0.000007607394376668341,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T23:27:33.002Z,2026-09-22T23:27:54.949Z,,
Btp7t7iMR9LGspbdJbZ1ZP3eauh9yvKDvp46ipVzpump,CLOSED,0.015,3.568292135894555e-7,2.5542169637616765e-7,STOP_LOSS,-0.004262859374371212,0.0004801324061712266,-0.004742991780542438,-31.619945203616258,5.314129673161382,-28.419062495808085,4210,,85,0,,,0.000005132406171226626,dry-run,1,"[""relaxed_h5_top10""]",2026-09-22T23:29:34.812Z,2026-09-22T23:29:39.022Z,,
A8MtfiyQLFFt5viXzdpqnem9QSpqTrkiy7bV5hRSpump,CLOSED,0.03,3.3875506527417534e-7,4.095392310094663e-7,TAKE_PROFIT_1,0.0062686146710161485,0.0005802304115878368,0.005688384259428312,18.96128086476104,20.895382236720494,-14.68181480028387,15842,,85,0,,,0.00003023041158783677,dry-run,0,,2026-09-22T23:34:36.839Z,2026-09-22T23:34:52.681Z,,
GmXUcQygAP6kfuDJCHhxRoYY4nV1LRiCMhL49XXgpump,CLOSED,0.03,3.40225910809336e-7,3.924812661015336e-7,TAKE_PROFIT_1,0.004607705083474524,0.0005790402101767689,0.004028664873297756,13.42888291099252,15.359016944915076,-0.5802967855288993,36717,,85,0,,,0.000029040210176768804,dry-run,0,,2026-09-22T23:35:44.625Z,2026-09-22T23:36:21.342Z,,
sshwgevFdLoifbPp1yzWGEkWZipTqTDaHQTyBX6iYs6,CLOSED,0.03,3.1218524890202673e-7,2.556341989401294e-7,STOP_LOSS,-0.005434374317248232,0.0005739208367680908,-0.006008295154016323,-20.027650513387744,5.721198330485802,-18.1145810574941,7502,,85,0,helius-ws,pumpswap,0.000023920836768090793,dry-run,0,,2026-09-22T23:36:16.841Z,2026-09-22T23:36:24.343Z,,
4jRg4s3cQRELT7BBKPZVrWwsemxgWhQZCGQjYzR6pump,CLOSED,0.03,3.440192528805561e-7,3.2119999030792237e-7,TRAILING_STOP,-0.0019899405961930207,0.0005746679618162051,-0.002564608558009226,-8.548695193364086,12.743608981118385,-6.633135320643406,4890,,85,0,,,0.00002466796181620505,dry-run,0,,2026-09-22T23:47:08.276Z,2026-09-22T23:47:13.166Z,,
44jomynNctNV7PjqhXRHyZ7WEfXUqv6TQ5v7LruKpump,CLOSED,0.03,3.2686046261508704e-7,3.785131282493164e-7,TAKE_PROFIT_1,0.004740799656921723,0.0005797799215330225,0.004161019735388701,13.870065784629002,15.802665523072415,-14.92508232045584,230847,,85,0,,,0.000029779921533022502,dry-run,0,,2026-09-22T23:57:47.297Z,2026-09-23T00:01:38.144Z,,
rxnheyjVinxtpp9DDUEFxJicLFjnb7PZWLjHemWpump,CLOSED,0.03,3.3094596065989297e-7,2.767339535910068e-7,STOP_LOSS,-0.004914277269992017,0.0005734535599886468,-0.005487730829980664,-18.292436099935546,1.5834432126712983,-16.380924233306725,5196,,85,0,,,0.00002345355998864679,dry-run,0,,2026-09-23T00:01:35.447Z,2026-09-23T00:01:40.643Z,,
4LtmgZVddkrZTT3QUEauVUxVJMnBBRiMYJ9Wx3sfpump,CLOSED,0.03,4.30894257530234e-7,5.337866744611531e-7,TAKE_PROFIT_1,0.007163642712762281,0.0005770285571530418,0.006586614155609239,21.955380518697464,23.878809042540937,0,383,,85,0,laserstream,pumpswap,0.00002702855715304184,dry-run,0,,2026-09-23T00:04:18.838Z,2026-09-23T00:04:19.221Z,,
3d4K8PGBcnJ4sApcx1VX6yiWjnx9oCYYjjgSB4hZPJFY,CLOSED,0.015,3.2578953962300626e-7,2.6646395539945446e-7,STOP_LOSS,-0.00273146818766196,0.00048083539991338386,-0.003212303587575344,-21.415357250502293,7.3143570083653655,-18.209787917746397,14357,,85,0,,,0.000005835399913383883,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:06:04.932Z,2026-09-23T00:06:19.289Z,,
25WqFGy3G86FvhrHEW9C16CchKT7ehLKq3pUXAdYpump,CLOSED,0.015,3.257895321652972e-7,4.2331892837416985e-7,TAKE_PROFIT_1,0.004490447969306858,0.00048320910011289314,0.004007238869193965,26.71492579462643,29.936319795379042,0,1293,,85,0,,,0.000008209100112893153,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:13:31.262Z,2026-09-23T00:13:32.555Z,,
3fxv1sKR8QYdBGho83tK36NXvnF1kWUf5qxL91AfJwbW,CLOSED,0.015,3.257895392073465e-7,2.740559880871604e-7,STOP_LOSS,-0.0023819158487741066,0.000480938618938844,-0.0028628544677129506,-19.085696451419672,6.28469470759134,-15.87943899182737,24189,,85,0,,,0.0000059386189388439956,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:14:44.406Z,2026-09-23T00:15:08.595Z,,
5aBgdeBewscbcGFR9sHBnw6HrQKWwSKBHVrFaumjpump,CLOSED,0.03,3.426458884863976e-7,4.675734061625769e-7,TAKE_PROFIT_1,0.010937897275934074,0.0005833244077781878,0.010354572868155887,34.51524289385296,36.459657586446916,0,1068,,85,0,laserstream,pumpswap,0.0000333244077781878,dry-run,0,,2026-09-23T00:17:16.114Z,2026-09-23T00:17:17.182Z,,
7Av2nsdTFLwo8Vb5CFE7iLw1NvLxkaePuoy4uWHtpump,CLOSED,0.015,3.257895338231029e-7,2.7586426582697393e-7,STOP_LOSS,-0.002298658926067774,0.0004809636219324177,-0.002779622548000192,-18.530816986667947,3.0585271394958613,-15.324392840451829,954,,85,0,,,0.000005963621932417715,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:22:21.383Z,2026-09-23T00:22:22.337Z,,
3WiAnawFC9sQapbQRDz5q2J5z9YC4QbwD8ZRu8Ccpump,CLOSED,0.03,3.165613307565111e-7,2.2261139172182742e-7,STOP_LOSS,-0.008903482191918156,0.0005717410196915456,-0.009475223211609702,-31.584077372032336,0,-29.678273973060527,1547,,85,0,,,0.000021741019691545473,dry-run,0,,2026-09-23T00:37:08.334Z,2026-09-23T00:37:09.881Z,,
3myTmnz8aNNuqebrrB5DSJrkYLPGfibGRwnH54Bv4hUC,CLOSED,0.03,3.2578953528757855e-7,3.9351541560571764e-7,TAKE_PROFIT_1,0.006236469221611731,0.000580875676707416,0.005655593544904315,18.851978483014385,20.78823073870577,0,1279,,85,0,,,0.00003087567670741597,dry-run,0,,2026-09-23T00:37:43.618Z,2026-09-23T00:37:44.897Z,,
2MWQZaDa8DKKq5c6Lkr7n1KJJKwQ1QaH3r3kZjexpump,CLOSED,0.015,3.257895355437409e-7,2.698289875509326e-7,STOP_LOSS,-0.002576535242272768,0.00048088140491792596,-0.0030574166471906937,-20.382777647937957,2.5872051338297477,-17.176901615151785,21851,,85,0,,,0.000005881404917925954,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:42:32.248Z,2026-09-23T00:42:54.099Z,,
z9qoJrwtutG9roqCvaiUyW9aHWmBHLv8XYMj1sspump,CLOSED,0.03,4.472179736263853e-7,5.520206715506945e-7,TAKE_PROFIT_1,0.007030309878278515,0.0005763917928971132,0.006453918085381402,21.513060284604673,23.43436626092838,-6.901453980724205,19397,,85,0,laserstream,pumpswap,0.000026391792897113145,dry-run,0,,2026-09-23T00:49:36.401Z,2026-09-23T00:49:55.798Z,,
52LsjstuAtfqtqmW8Wawa7rWFeqioTsBuexKuwvpL5yj,CLOSED,0.015,1.9651848648013248e-7,1.9065337148807974e-7,TRAILING_STOP,-0.0004476765848167946,0.0004836942816165695,-0.000931370866433364,-6.20913910955576,12.792032046776145,-2.9845105654452966,6504,,85,0,laserstream,pumpswap,0.000008694281616569503,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:50:29.834Z,2026-09-23T00:50:36.338Z,,
A4hXGNeJzHh3Gg6nqjzBs9QTrEFRDiEUKm3id9vVpump,CLOSED,0.015,3.2578953757854036e-7,3.8936855922733317e-7,TAKE_PROFIT_1,0.0029273049460711454,0.00048265437821962164,0.0024446505678515237,16.29767045234349,19.51536630714096,-0.8832226304239358,5851,,85,0,,,0.000007654378219621637,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T00:52:41.112Z,2026-09-23T00:52:46.963Z,,
4wYd4vPhzaUQs5vqUrEJ7CPtKg1qzXHhauERuh4MiNMB,CLOSED,0.03,3.2578953763170613e-7,3.8403275785891626e-7,TAKE_PROFIT_1,0.00536326801504462,0.0005802648722642811,0.004783003142780339,15.943343809267796,17.877560050148723,-9.930944808429592,26434,,85,0,,,0.000030264872264281095,dry-run,0,,2026-09-23T01:05:38.680Z,2026-09-23T01:06:05.114Z,,
2uAShfWGvJ1uwHQ4gftsvoYXdayK2hwDQZXTFnmhpump,CLOSED,0.03,3.420571026479254e-7,3.965886018993223e-7,TAKE_PROFIT_1,0.004782666300093645,0.0005790727324672496,0.004203593567626395,14.01197855875465,15.942221000312157,0,4132,,85,0,,,0.000029072732467249575,dry-run,0,,2026-09-23T01:10:52.148Z,2026-09-23T01:10:56.280Z,,
D9Jo3kpeynJtd5H2Dgg56wLcPJHC1VdHqHEFNAep8hDq,CLOSED,0.03,3.257895321507975e-7,2.496568147700165e-7,STOP_LOSS,-0.007010604381132321,0.0005724438901969342,-0.007583048271329255,-25.27682757109752,6.797277692015193,-23.368681270441073,12173,,85,0,helius-ws,pumpswap,0.000022443890196934194,dry-run,0,,2026-09-23T01:12:38.161Z,2026-09-23T01:12:50.334Z,,
